EMPLOYEE_ID,GENDER,AGE,EDUCATION,EDUCATIONFIELD,COUNTRY,JOBROLE,YEARSATCOMPANY,BUSINESSTRAVEL,DEPARTMENT,ENVIRONMENTSATISFACTION,JOBINVOLVEMENT,JOBLEVEL,JOBSATISFACTION,NUMCOMPANIESWORKED,OVERTIME,PERFORMANCERATING,RELATIONSHIPSATISFACTION,TOTALWORKINGYEARS,TRAININGTIMESLASTYEAR,WORKLIFEBALANCE,YEARSINCURRENTROLE,YEARSSINCELASTPROMOTION,YEARSWITHCURRMANAGER,DISTANCEFROMHQ,AGEWHENHIRED,MARITALSTATUS,PERCENTSALARYHIKE,STOCKOPTIONLEVEL,MONTHLYINCOME,DAILYRATE,HOURLYRATE,WORKLIFEBALANCESCORE,LEADERSHIPSCORE,CULTURESCORE,BENEFITS_LEAVESCORE,COMPENSATIONSCORE,HAPPINESSPERCENT,ATTRITION,MONTHLYINCOME_SDBIN
1865,M,32,Masters,Medical,United States,Sales Executive,14,Travel_Rarely,Information Technology,Very High,Low,Manager,Very High,1,No,Excellent,High,14,2,2,8,9,8,1.5742,40,Married,11,No Option Plan,10400,346.666667,43.333333,0.695,0.81,0.772,0.674,0.562,0.983836,Yes,0
1866,M,30,Masters,Marketing,United States,Sales Executive,6,Travel_Frequently,Information Technology,High,Medium,Associate,Low,5,No,Excellent,High,9,5,2,3,0,1,25.6166,30,Single,15,No Option Plan,6696,223.2,27.9,0.791,0.651,0.811,0.783,0.716,0.711054,Yes,0
1867,F,26,Masters,Marketing,United States,Sales Executive,8,Travel_Rarely,Sales,Very High,Medium,Associate,Very High,1,Yes,Excellent,Medium,8,0,3,7,7,4,35.7335,49,Single,12,No Option Plan,5828,194.266667,24.283333,0.479,0.757,0.642,0.696,0.646,0.951233,Yes,0
1868,M,39,Some College,Medical,United States,Sales Executive,1,Travel_Rarely,Sales,Very High,High,Associate,High,4,Yes,Excellent,Low,12,3,2,0,0,0,13.6247,35,Married,18,No Option Plan,5238,174.6,21.825,0.783,0.783,0.59,0.775,0.659,0.528002,Yes,0
1869,F,21,Below College,Technical Degree,United States,Sales Representative,3,Travel_Frequently,Sales,Low,Medium,Junior Associate,Medium,1,Yes,Excellent,High,9,3,3,2,1,2,39.8039,50,Single,11,No Option Plan,2174,72.466667,9.058333,0.708,0.701,0.555,0.769,0.709,0.954874,Yes,0
1870,M,33,Bachelors,Marketing,United States,Sales Representative,1,Travel_Rarely,Sales,Very High,High,Junior Associate,High,1,Yes,Excellent,Medium,1,2,3,0,0,0,26.4112,19,Single,13,No Option Plan,2851,95.033333,11.879167,0.764,0.732,0.535,0.641,0.699,0.913793,Yes,0
1871,F,41,Bachelors,Marketing,United States,Sales Executive,8,Travel_Frequently,Sales,Low,High,Associate,Medium,1,No,Excellent,High,8,5,3,7,7,7,32.1785,46,Single,18,No Option Plan,9355,311.833333,38.979167,0.888,0.804,0.619,0.842,0.716,0.943738,Yes,0
1872,F,40,Some College,Marketing,United States,Sales Executive,6,Travel_Rarely,Sales,High,Medium,Associate,High,2,Yes,Excellent,Low,8,6,3,4,1,0,37.4259,40,Married,12,Large Option Plan,6380,212.666667,26.583333,0.767,0.707,0.654,0.769,0.675,0.912403,Yes,0
1873,F,21,Bachelors,Life Sciences,United States,Sales Representative,1,Travel_Rarely,Sales,High,Very High,Junior Associate,Medium,1,No,Excellent,Very High,1,0,3,0,0,0,12.6471,28,Single,15,No Option Plan,2716,90.533333,11.316667,0.774,0.691,0.769,0.75,0.731,0.952075,Yes,0
1874,M,34,Bachelors,Marketing,United States,Sales Executive,5,Non-Travel,Sales,Low,Very High,Associate,Very High,8,Yes,Excellent,Medium,9,3,2,2,0,4,39.9035,32,Single,13,No Option Plan,5304,176.8,22.1,0.581,0.786,0.754,0.712,0.659,0.979614,Yes,0
1875,M,24,Below College,Technical Degree,United States,Sales Representative,5,Travel_Rarely,Marketing,Low,High,Junior Associate,Medium,1,Yes,Excellent,Medium,6,4,3,3,1,4,38.8291,46,Single,16,No Option Plan,3202,106.733333,13.341667,0.85,0.667,0.71,0.52,0.76,0.967399,Yes,0
1876,F,34,Some College,Marketing,United States,Sales Representative,2,Travel_Frequently,Marketing,Very High,Low,Junior Associate,High,0,No,Excellent,Very High,3,3,2,2,1,0,13.4568,30,Divorced,16,Full Option Plan,2351,78.366667,9.795833,0.829,0.783,0.628,0.719,0.778,0.843322,Yes,0
1877,M,18,Bachelors,Marketing,United States,Sales Representative,0,Travel_Frequently,Marketing,Medium,High,Junior Associate,Medium,1,Yes,Excellent,Very High,0,3,3,0,0,0,36.9648,41,Single,14,No Option Plan,1878,62.6,7.825,0.857,0.721,0.746,0.739,0.833,0.952098,Yes,0
1878,F,32,Masters,Other,United States,Sales Executive,4,Non-Travel,Marketing,Very High,Very High,Associate,High,8,No,Excellent,Very High,6,2,3,2,1,2,29.3046,36,Married,12,No Option Plan,4707,156.9,19.6125,0.827,0.687,0.853,0.699,0.778,0.965399,Yes,0
1879,M,30,Masters,Life Sciences,United States,Sales Representative,1,Travel_Frequently,Marketing,Medium,Medium,Junior Associate,Low,1,No,Excellent,High,1,2,4,0,0,0,14.9717,43,Married,18,No Option Plan,2033,67.766667,8.470833,0.752,0.642,0.744,0.767,0.805,0.974878,Yes,0
1880,M,31,Masters,Medical,United States,Sales Executive,3,Travel_Rarely,Sales,Medium,High,Associate,Low,2,No,Excellent,High,9,2,1,1,1,2,29.2963,44,Divorced,17,No Option Plan,4233,141.1,17.6375,0.862,0.645,0.78,0.702,0.769,0.977341,Yes,0
1881,M,27,Below College,Marketing,United States,Sales Representative,4,Travel_Rarely,Sales,High,High,Junior Associate,Low,0,No,Excellent,Medium,5,3,3,3,0,2,11.6844,35,Divorced,11,Full Option Plan,3041,101.366667,12.670833,0.486,0.74,0.721,0.783,0.757,0.873445,Yes,0
1882,F,45,Masters,Life Sciences,United States,Sales Executive,1,Travel_Frequently,Sales,Low,High,Associate,Low,2,No,Excellent,Very High,5,4,3,1,0,0,21.1897,21,Married,14,Large Option Plan,4286,142.866667,17.858333,0.907,0.869,0.78,0.66,0.772,0.789103,Yes,0
1883,M,24,Some College,Life Sciences,United States,Sales Executive,2,Travel_Rarely,Sales,Low,High,Associate,High,9,No,Excellent,Low,4,3,3,2,2,0,35.2842,20,Single,14,No Option Plan,4577,152.566667,19.070833,0.828,0.667,0.753,0.712,0.815,0.984321,Yes,0
1884,M,50,Some College,Technical Degree,United States,Sales Executive,4,Travel_Frequently,Sales,Medium,High,Associate,High,3,Yes,Excellent,Low,18,4,3,3,1,3,31.0774,31,Married,14,Full Option Plan,6796,226.533333,28.316667,0.899,0.85,0.708,0.736,0.627,0.938322,Yes,0
1885,F,47,Some College,Life Sciences,United States,Sales Executive,5,Travel_Frequently,Sales,Medium,Very High,Associate,High,4,Yes,Excellent,Very High,8,2,3,4,1,3,26.4311,23,Single,12,No Option Plan,6397,213.233333,26.654167,0.819,0.626,0.644,0.726,0.778,0.839346,Yes,0
1886,F,26,Bachelors,Technical Degree,United States,Sales Executive,4,Travel_Rarely,Information Technology,Very High,Medium,Associate,Low,6,No,Excellent,High,6,2,2,3,1,2,12.256,35,Single,17,No Option Plan,5326,177.533333,22.191667,0.852,0.758,0.721,0.68,0.869,0.724913,Yes,0
1887,M,33,Bachelors,Marketing,United States,Sales Executive,3,Travel_Rarely,Information Technology,Low,High,Associate,Low,5,No,Excellent,High,6,3,3,2,0,2,35.6762,44,Single,15,No Option Plan,5324,177.466667,22.183333,0.571,0.758,0.845,0.747,0.869,0.572085,Yes,0
1888,F,49,Bachelors,Marketing,United States,Sales Executive,9,Travel_Rarely,Information Technology,High,High,Manager,Very High,1,No,Excellent,Low,9,3,4,8,7,7,31.5833,49,Married,18,Large Option Plan,7654,255.133333,31.891667,0.257,0.73,0.564,0.829,0.749,0.953095,Yes,0
1889,F,55,Below College,Medical,United States,Sales Executive,9,Travel_Rarely,Information Technology,High,High,Associate,Very High,4,No,Excellent,High,12,3,2,7,7,3,27.3938,20,Single,16,No Option Plan,5160,172,21.5,0.831,0.79,0.827,0.628,0.664,0.900698,Yes,0
1890,F,29,Bachelors,Medical,United States,Sales Representative,3,Travel_Rarely,Information Technology,Medium,Medium,Junior Associate,High,6,Yes,Excellent,High,5,3,3,2,0,2,9.2857,38,Divorced,19,Small Option Plan,2800,93.333333,11.666667,0.9,0.751,0.721,0.748,0.787,0.937305,Yes,0
1891,M,20,Bachelors,Medical,United States,Sales Representative,2,Travel_Rarely,Information Technology,High,Medium,Junior Associate,High,1,No,Excellent,Very High,2,3,2,2,0,2,31.0322,21,Single,13,No Option Plan,2044,68.133333,8.516667,0.834,0.816,0.695,0.578,0.624,0.973719,Yes,0
1892,F,25,Some College,Marketing,United States,Sales Representative,1,Travel_Rarely,Sales,High,Medium,Junior Associate,Medium,1,Yes,Excellent,High,1,2,3,0,0,0,26.4684,48,Married,18,Small Option Plan,2413,80.433333,10.054167,0.743,0.663,0.623,0.826,0.737,0.506561,Yes,0
1893,M,19,Bachelors,Other,United States,Sales Representative,1,Travel_Rarely,Sales,Very High,Medium,Junior Associate,Medium,1,Yes,Excellent,Medium,1,3,4,0,0,0,27.1954,24,Single,13,No Option Plan,2121,70.7,8.8375,0.766,0.659,0.88,0.561,0.796,0.487124,Yes,0
1894,M,36,Below College,Life Sciences,United States,Sales Executive,16,Travel_Rarely,Sales,High,Medium,Manager,Very High,1,Yes,Excellent,Low,16,6,3,7,3,7,34.5399,33,Married,11,Full Option Plan,10325,344.166667,43.020833,0.781,0.732,0.572,0.561,0.717,0.573335,Yes,0
1895,M,37,Masters,Life Sciences,United States,Sales Executive,14,Travel_Rarely,Sales,Low,Medium,Manager,High,5,No,Excellent,High,17,2,1,1,11,7,39.4921,46,Married,11,No Option Plan,10609,353.633333,44.204167,0.783,0.594,0.844,0.549,0.787,0.917155,Yes,0
1896,M,40,Bachelors,Life Sciences,United States,Sales Executive,1,Non-Travel,Sales,Medium,Very High,Executive,Medium,4,Yes,Excellent,Very High,22,2,2,0,0,0,31.1757,43,Single,16,No Option Plan,13194,439.8,54.975,0.846,0.68,0.83,0.56,0.63,0.978803,Yes,1
1897,F,26,Some College,Medical,United States,Sales Executive,2,Non-Travel,Sales,Medium,Low,Associate,Low,8,No,Excellent,Very High,7,6,3,2,2,2,22.6191,31,Single,18,No Option Plan,4969,165.633333,20.704167,0.802,0.648,0.728,0.751,0.771,0.961439,Yes,0
1898,F,52,Below College,Marketing,United States,Manager,32,Travel_Rarely,Sales,Low,Low,VP to C-Level,Very High,1,No,Excellent,Very High,33,3,3,14,6,9,38.6821,44,Married,15,Full Option Plan,19845,661.5,82.6875,0.41,0.79,0.707,0.81,0.79,0.831962,Yes,1
1899,M,20,Bachelors,Marketing,United States,Sales Representative,2,Travel_Frequently,Sales,Very High,High,Junior Associate,Very High,1,Yes,Excellent,Medium,2,3,3,2,0,2,35.2802,28,Single,14,No Option Plan,2323,77.433333,9.679167,0.774,0.773,0.711,0.792,0.666,0.973448,Yes,0
1900,M,35,Bachelors,Technical Degree,United States,Sales Executive,8,Travel_Rarely,Sales,Very High,High,Manager,Low,0,Yes,Outstanding,Low,9,2,3,7,4,7,9.6238,44,Single,22,No Option Plan,9582,319.4,39.925,0.698,0.763,0.672,0.801,0.736,0.974424,Yes,0
1901,M,50,Masters,Other,United States,Sales Executive,0,Travel_Frequently,Sales,Very High,High,Associate,High,3,Yes,Excellent,Very High,5,4,3,0,0,0,9.1607,38,Single,14,No Option Plan,4728,157.6,19.7,0.353,0.74,0.85,0.714,0.739,0.51326,Yes,0
1902,M,33,Masters,Marketing,United States,Sales Executive,5,Travel_Rarely,Sales,Low,High,Associate,Low,0,Yes,Excellent,Low,6,3,3,2,0,3,34.813,49,Single,17,No Option Plan,8224,274.133333,34.266667,0.668,0.699,0.735,0.693,0.747,0.962445,Yes,0
1903,M,29,Below College,Life Sciences,United States,Sales Executive,11,Travel_Rarely,Operations,Very High,Medium,Manager,Low,1,No,Excellent,Low,11,3,1,8,3,10,39.5906,31,Married,13,Full Option Plan,7336,244.533333,30.566667,0.336,0.724,0.784,0.702,0.607,0.978716,Yes,0
1904,M,42,Bachelors,Life Sciences,United States,Sales Executive,21,Travel_Frequently,Operations,High,High,Executive,Low,0,Yes,Excellent,Medium,22,2,2,9,13,14,38.7563,36,Single,12,No Option Plan,13758,458.6,57.325,0.738,0.721,0.74,0.666,0.774,0.94432,Yes,1
1905,F,43,Bachelors,Marketing,United States,Sales Executive,4,Travel_Rarely,Operations,Low,Low,Associate,High,8,No,Excellent,Medium,7,2,2,3,1,3,4.0243,40,Single,13,No Option Plan,5346,178.2,22.275,0.753,0.628,0.869,0.644,0.748,0.982305,Yes,0
1906,F,25,Below College,Life Sciences,United States,Sales Representative,1,Travel_Frequently,Operations,High,Low,Junior Associate,Very High,1,Yes,Excellent,Very High,1,4,3,0,1,0,28.1489,48,Single,14,No Option Plan,1118,37.266667,4.658333,0.674,0.677,0.756,0.801,0.826,0.558235,Yes,-1
1907,F,45,Bachelors,Marketing,United States,Manager,24,Travel_Rarely,Operations,Low,Low,VP to C-Level,Medium,2,Yes,Excellent,Low,26,2,3,10,1,11,18.0742,30,Single,16,No Option Plan,18824,627.466667,78.433333,0.659,0.75,0.724,0.704,0.752,0.511922,Yes,1
1908,M,40,Masters,Marketing,United States,Sales Executive,5,Travel_Rarely,Sales,Very High,Medium,Manager,Medium,2,Yes,Excellent,High,9,2,3,4,1,0,33.3559,19,Single,12,No Option Plan,9094,303.133333,37.891667,0.617,0.822,0.655,0.66,0.772,0.822318,Yes,0
1909,F,52,Bachelors,Life Sciences,United States,Sales Executive,8,Travel_Rarely,Sales,Medium,High,Manager,Medium,9,Yes,Excellent,High,10,2,2,7,7,7,37.015,25,Single,19,No Option Plan,8446,281.533333,35.191667,0.393,0.669,0.785,0.626,0.508,0.851051,Yes,0
1910,F,31,Bachelors,Life Sciences,United States,Sales Representative,3,Travel_Frequently,Sales,Very High,High,Junior Associate,Medium,1,Yes,Excellent,Low,3,2,4,2,2,2,38.0305,46,Single,11,No Option Plan,2302,76.733333,9.591667,0.763,0.86,0.652,0.708,0.573,0.712198,Yes,0
1911,M,55,Masters,Marketing,United States,Sales Executive,19,Travel_Rarely,Sales,Low,Very High,Executive,High,6,Yes,Excellent,High,24,2,2,7,3,8,28.4619,35,Single,17,No Option Plan,13695,456.5,57.0625,0.659,0.814,0.721,0.609,0.805,0.628641,Yes,1
1912,M,31,Bachelors,Life Sciences,United States,Sales Representative,1,Travel_Frequently,Sales,High,Medium,Junior Associate,Very High,7,No,Excellent,High,6,3,4,0,0,0,34.2888,40,Single,14,No Option Plan,2785,92.833333,11.604167,0.614,0.827,0.751,0.546,0.648,0.923564,Yes,0
1913,F,35,Masters,Marketing,United States,Sales Executive,4,Travel_Frequently,Sales,Very High,High,Associate,High,0,Yes,Excellent,High,5,0,2,2,3,2,15.9349,20,Married,18,Full Option Plan,4614,153.8,19.225,0.76,0.842,0.816,0.88,0.642,0.929637,Yes,0
1914,M,31,Masters,Life Sciences,United States,Sales Representative,1,Travel_Frequently,Sales,Medium,Low,Junior Associate,High,1,No,Excellent,Medium,1,3,3,0,0,0,2.8726,37,Single,12,No Option Plan,1359,45.3,5.6625,0.75,0.864,0.663,0.783,0.619,0.498852,Yes,-1
1915,M,25,Some College,Life Sciences,United States,Sales Representative,3,Travel_Rarely,Sales,Low,Medium,Junior Associate,Low,3,No,Excellent,Low,6,2,3,2,2,2,38.2842,26,Married,12,No Option Plan,4400,146.666667,18.333333,0.769,0.736,0.707,0.81,0.769,0.980824,Yes,0
1916,M,46,Bachelors,Marketing,United States,Sales Executive,7,Travel_Rarely,Sales,Low,High,Manager,Very High,4,No,Excellent,Low,28,1,4,7,4,3,17.9879,46,Divorced,11,Full Option Plan,10096,336.533333,42.066667,0.844,0.776,0.748,0.77,0.686,0.974603,Yes,0
1917,M,28,Bachelors,Technical Degree,United States,Sales Representative,3,Travel_Frequently,Sales,Low,High,Junior Associate,High,3,No,Excellent,Very High,5,3,4,2,1,2,34.4302,39,Married,15,Full Option Plan,2909,96.966667,12.120833,0.518,0.692,0.642,0.757,0.694,0.958069,Yes,0
1918,M,29,Bachelors,Technical Degree,United States,Sales Executive,5,Travel_Frequently,Information Technology,Low,High,Associate,Medium,5,No,Excellent,Low,7,4,1,3,0,0,15.172,40,Single,11,No Option Plan,5765,192.166667,24.020833,0.498,0.686,0.775,0.73,0.754,0.92774,Yes,0
1919,M,34,Masters,Medical,United States,Sales Executive,15,Travel_Rarely,Information Technology,Low,Medium,Associate,Medium,0,Yes,Outstanding,High,16,2,4,9,10,10,10.8409,46,Single,23,No Option Plan,4599,153.3,19.1625,0.277,0.785,0.896,0.71,0.81,0.969453,Yes,0
1920,M,30,Bachelors,Life Sciences,United States,Sales Executive,10,Travel_Rarely,Information Technology,Medium,Medium,Associate,Low,1,No,Excellent,Very High,10,4,3,8,6,7,25.9868,44,Married,11,Full Option Plan,9714,323.8,40.475,0.631,0.831,0.781,0.841,0.792,0.950029,Yes,0
1921,F,18,Some College,Medical,United States,Sales Representative,0,Travel_Frequently,Information Technology,Medium,High,Junior Associate,Very High,1,Yes,Excellent,High,0,2,4,0,0,0,27.4785,27,Single,12,No Option Plan,1569,52.3,6.5375,0.778,0.797,0.702,0.711,0.766,0.624996,Yes,0
1922,M,35,Bachelors,Medical,United States,Sales Executive,13,Travel_Rarely,Information Technology,Very High,Medium,Manager,Low,9,No,Excellent,High,15,3,3,12,6,0,11.428,39,Married,17,No Option Plan,10306,343.533333,42.941667,0.653,0.689,0.765,0.724,0.627,0.576703,Yes,0
1923,M,35,Some College,Medical,United States,Sales Executive,2,Travel_Rarely,Information Technology,Low,Low,Associate,Very High,6,Yes,Excellent,Very High,7,2,2,2,2,2,14.6391,37,Divorced,14,Large Option Plan,5440,181.333333,22.666667,0.693,0.686,0.683,0.737,0.744,0.982901,Yes,0
1924,M,35,Masters,Other,United States,Sales Executive,11,Travel_Frequently,Sales,Very High,High,Associate,Very High,3,Yes,Outstanding,Low,13,2,4,9,6,7,30.3518,39,Single,24,No Option Plan,4581,152.7,19.0875,0.755,0.715,0.693,0.736,0.52,0.555969,Yes,0
1925,M,48,Some College,Medical,United States,Sales Representative,9,Travel_Frequently,Sales,Very High,High,Junior Associate,High,2,Yes,Excellent,High,19,3,3,7,7,7,5.8051,30,Married,11,Small Option Plan,2655,88.5,11.0625,0.661,0.715,0.756,0.765,0.753,0.955822,Yes,0
1926,F,23,Bachelors,Life Sciences,United States,Sales Representative,3,Travel_Rarely,Sales,High,High,Junior Associate,Very High,1,Yes,Outstanding,Medium,3,2,3,2,0,2,36.7227,26,Divorced,21,Full Option Plan,2275,75.833333,9.479167,0.437,0.766,0.772,0.719,0.801,0.984408,Yes,0
1927,M,47,Bachelors,Life Sciences,United States,Sales Executive,23,Travel_Frequently,Sales,High,Low,Executive,High,7,No,Excellent,High,25,3,1,5,14,10,36.3495,29,Married,11,No Option Plan,12936,431.2,53.9,0.514,0.841,0.832,0.781,0.666,0.981456,Yes,1
1928,F,36,Doctorate,Marketing,United States,Sales Executive,2,Travel_Rarely,Sales,Medium,Medium,Associate,Low,5,Yes,Excellent,Medium,16,3,3,2,2,2,34.6524,34,Divorced,13,Small Option Plan,6134,204.466667,25.558333,0.66,0.678,0.642,0.721,0.644,0.877628,Yes,0
1929,M,32,Some College,Life Sciences,United States,Sales Executive,0,Travel_Rarely,Sales,Low,Low,Associate,Medium,6,No,Excellent,Medium,10,2,3,0,0,0,34.0136,31,Single,15,No Option Plan,6735,224.5,28.0625,0.692,0.618,0.585,0.757,0.762,0.823686,Yes,0
1930,F,29,Bachelors,Marketing,United States,Sales Representative,2,Travel_Rarely,Sales,Medium,Low,Junior Associate,Medium,1,No,Excellent,High,2,3,3,2,2,2,35.0499,50,Single,13,No Option Plan,2760,92,11.5,0.313,0.76,0.763,0.758,0.751,0.938269,Yes,0
1931,F,33,Bachelors,Life Sciences,United States,Sales Executive,0,Travel_Rarely,Sales,Low,High,Manager,Low,2,Yes,Outstanding,High,11,2,2,0,0,0,36.5478,47,Single,20,No Option Plan,8564,285.466667,35.683333,0.682,0.798,0.671,0.74,0.828,0.781894,Yes,0
1932,M,31,Masters,Marketing,United States,Sales Executive,1,Travel_Rarely,Sales,Low,High,Manager,High,2,No,Excellent,Low,10,2,3,0,0,0,36.158,33,Married,13,Small Option Plan,8161,272.033333,34.004167,0.765,0.734,0.744,0.869,0.721,0.951077,Yes,0
1933,F,21,Below College,Marketing,United States,Sales Representative,1,Travel_Rarely,Finance,Medium,High,Junior Associate,Medium,1,No,Excellent,Medium,1,3,3,0,1,0,28.3064,23,Single,13,No Option Plan,2679,89.3,11.1625,0.764,0.79,0.675,0.716,0.708,0.955946,Yes,0
1934,M,35,Bachelors,Life Sciences,United States,Sales Executive,10,Travel_Rarely,Finance,High,High,Associate,Very High,1,Yes,Excellent,Very High,10,2,3,7,7,7,36.8047,41,Single,18,No Option Plan,5813,193.766667,24.220833,0.398,0.785,0.791,0.591,0.603,0.915687,Yes,0
1935,M,32,Masters,Marketing,United States,Sales Executive,2,Travel_Rarely,Finance,High,Medium,Associate,Medium,7,Yes,Excellent,High,7,3,2,2,2,2,32.079,37,Single,12,No Option Plan,9907,330.233333,41.279167,0.477,0.675,0.551,0.684,0.672,0.950793,Yes,0
1936,F,46,Bachelors,Life Sciences,United States,Sales Executive,8,Travel_Rarely,Finance,High,High,Manager,Medium,5,No,Outstanding,High,14,2,3,7,0,7,22.384,49,Married,21,Small Option Plan,7314,243.8,30.475,0.705,0.639,0.763,0.758,0.739,0.941362,Yes,0
1937,M,30,Bachelors,Medical,United States,Sales Representative,1,Travel_Rarely,Finance,Medium,High,Junior Associate,Very High,1,No,Excellent,High,1,3,2,0,0,0,39.6359,24,Single,13,No Option Plan,1081,36.033333,4.504167,0.803,0.81,0.648,0.739,0.81,0.984198,Yes,-1
1938,M,29,Bachelors,Technical Degree,United States,Sales Representative,1,Travel_Frequently,Sales,High,Very High,Junior Associate,Low,1,No,Excellent,Very High,1,3,3,0,0,0,35.3418,44,Single,17,No Option Plan,1091,36.366667,4.545833,0.448,0.716,0.822,0.721,0.81,0.969724,Yes,-1
1939,F,28,Some College,Marketing,United States,Sales Executive,2,Travel_Rarely,Sales,Very High,High,Associate,High,3,Yes,Excellent,Very High,6,0,3,0,2,2,34.8553,31,Single,11,No Option Plan,9854,328.466667,41.058333,0.642,0.844,0.804,0.724,0.651,0.961807,Yes,0
1940,F,31,Masters,Marketing,United States,Sales Executive,10,Travel_Frequently,Sales,Low,High,Associate,Very High,1,Yes,Excellent,High,10,4,3,7,0,8,16.0365,34,Married,11,No Option Plan,5617,187.233333,23.404167,0.743,0.772,0.713,0.733,0.864,0.943378,Yes,0
1941,M,53,Masters,Life Sciences,United States,Sales Executive,2,Travel_Rarely,Sales,Low,High,Manager,Low,6,Yes,Excellent,Medium,15,2,2,2,2,2,58.3353,22,Single,13,No Option Plan,10448,348.266667,43.533333,0.686,0.679,0.833,0.691,0.85,0.846247,Yes,0
1942,F,23,Bachelors,Marketing,United States,Sales Representative,1,Travel_Frequently,Sales,Very High,High,Junior Associate,Low,1,No,Excellent,Low,1,3,2,0,1,0,47.8213,40,Married,19,Full Option Plan,1790,59.666667,7.458333,0.81,0.817,0.889,0.887,0.672,0.993967,Yes,0
1943,M,50,Masters,Life Sciences,United States,Sales Executive,6,Travel_Frequently,Sales,Medium,High,Associate,High,7,No,Excellent,Very High,12,3,3,3,0,1,59.2322,19,Divorced,12,Small Option Plan,6728,224.266667,28.033333,0.753,0.685,0.782,0.772,0.887,0.979971,Yes,0
1944,M,50,Bachelors,Marketing,United States,Sales Executive,3,Travel_Rarely,Sales,Very High,Medium,Manager,Low,4,Yes,Excellent,Medium,20,3,3,2,2,0,28.3837,35,Divorced,13,Small Option Plan,10854,361.8,45.225,0.854,0.902,0.748,0.693,0.721,0.964317,Yes,1
